county_fips_code,year,unit_desc,Value
13209,2017,$,19000.0
13209,2012,$,669000.0
13209,2007,$,280000.0
13211,2017,$,219000.0
13211,2012,$,1019000.0
13211,2007,$,187000.0
13217,2012,$,511000.0
13217,2007,$,66000.0
13225,2012,$,1837000.0
13225,2007,$,1160000.0
13235,2017,$,111000.0
13235,2012,$,1777000.0
13235,2007,$,680000.0
13289,2007,$,10000.0
13303,2017,$,140000.0
13303,2012,$,1816000.0
13303,2007,$,1126000.0
13309,2012,$,793000.0
13309,2007,$,336000.0
13319,2012,$,404000.0
13319,2007,$,78000.0
13031,2017,$,558000.0
13031,2012,$,715000.0
13031,2007,$,859000.0
13033,2017,$,325000.0
13033,2012,$,2399000.0
13033,2007,$,1684000.0
13043,2017,$,93000.0
13043,2012,$,802000.0
13043,2007,$,150000.0
13073,2012,$,18000.0
13073,2007,$,3000.0
13103,2007,$,28000.0
13107,2017,$,164000.0
13107,2012,$,992000.0
13107,2007,$,585000.0
13125,2012,$,197000.0
13163,2017,$,427000.0
13163,2012,$,3003000.0
13163,2007,$,1318000.0
13165,2012,$,157000.0
13165,2007,$,375000.0
13245,2012,$,16000.0
13251,2017,$,240000.0
13251,2012,$,1126000.0
13251,2007,$,574000.0
13301,2017,$,50000.0
13301,2012,$,233000.0
13301,2007,$,78000.0
13007,2012,$,605000.0
13037,2012,$,2127000.0
13037,2007,$,1297000.0
13061,2007,$,905000.0
13087,2012,$,1141000.0
13087,2007,$,1672000.0
13095,2012,$,24000.0
13095,2007,$,172000.0
13099,2017,$,505000.0
13099,2012,$,1525000.0
13099,2007,$,980000.0
13131,2017,$,35000.0
13131,2012,$,306000.0
13131,2007,$,342000.0
13177,2017,$,291000.0
13177,2012,$,3213000.0
13177,2007,$,1824000.0
13201,2017,$,171000.0
13201,2012,$,1347000.0
13201,2007,$,707000.0
13205,2012,$,360000.0
13205,2007,$,897000.0
13243,2017,$,527000.0
13243,2012,$,2214000.0
13243,2007,$,2381000.0
13253,2012,$,1116000.0
13253,2007,$,1150000.0
13259,2012,$,190000.0
13259,2007,$,174000.0
13261,2012,$,3530000.0
13261,2007,$,1945000.0
13273,2017,$,357000.0
13273,2012,$,2900000.0
13273,2007,$,2062000.0
13275,2012,$,1119000.0
13275,2007,$,300000.0
13307,2012,$,286000.0
13307,2007,$,298000.0
13003,2007,$,70000.0
13017,2012,$,206000.0
13017,2007,$,674000.0
13019,2012,$,324000.0
13019,2007,$,297000.0
13027,2017,$,259000.0
13027,2012,$,1036000.0
13027,2007,$,256000.0
13069,2012,$,378000.0
13069,2007,$,574000.0
13071,2017,$,176000.0
13071,2012,$,1103000.0
13071,2007,$,565000.0
13075,2007,$,106000.0
13081,2017,$,157000.0
13081,2012,$,729000.0
13081,2007,$,523000.0
13093,2017,$,903000.0
13093,2012,$,2106000.0
13093,2007,$,1627000.0
13155,2017,$,144000.0
13155,2012,$,551000.0
13155,2007,$,652000.0
13161,2012,$,283000.0
13161,2007,$,144000.0
13173,2007,$,69000.0
13185,2007,$,17000.0
13271,2012,$,197000.0
13271,2007,$,447000.0
13277,2017,$,163000.0
13277,2012,$,620000.0
13277,2007,$,396000.0
13287,2017,$,370000.0
13287,2012,$,744000.0
13287,2007,$,1209000.0
13315,2012,$,679000.0
13315,2007,$,250000.0
13321,2012,$,1576000.0
13321,2007,$,822000.0
13001,2017,$,288000.0
13001,2007,$,259000.0
13005,2007,$,187000.0
13109,2012,$,120000.0
13109,2007,$,257000.0
13229,2012,$,635000.0
13229,2007,$,310000.0
13267,2012,$,555000.0
13267,2007,$,581000.0
13279,2012,$,570000.0
13279,2007,$,86000.0
13305,2012,$,628000.0
16009,2017,$,7280000.0
16009,2012,$,15021000.0
16009,2007,$,13249000.0
16017,2017,$,74000.0
16017,2012,$,105000.0
16021,2017,$,2890000.0
16021,2012,$,6814000.0
16021,2007,$,6140000.0
16035,2017,$,1859000.0
16035,2012,$,5033000.0
16035,2007,$,3399000.0
16049,2017,$,14641000.0
16049,2012,$,45388000.0
16049,2007,$,28480000.0
16055,2017,$,2901000.0
16055,2012,$,8087000.0
16055,2007,$,3850000.0
16057,2017,$,27605000.0
16057,2012,$,50715000.0
16057,2007,$,36624000.0
16061,2017,$,13119000.0
16061,2012,$,41545000.0
16061,2007,$,27822000.0
16069,2017,$,30283000.0
16069,2012,$,43759000.0
16069,2007,$,37402000.0
16001,2017,$,3752000.0
16001,2012,$,5688000.0
16001,2007,$,2489000.0
16027,2017,$,14748000.0
16027,2012,$,25537000.0
16027,2007,$,12321000.0
16039,2017,$,7671000.0
16039,2012,$,11165000.0
16039,2007,$,5089000.0
16045,2017,$,605000.0
16045,2012,$,1822000.0
16045,2007,$,1557000.0
16073,2017,$,4460000.0
16073,2012,$,7444000.0
16073,2007,$,3514000.0
16075,2017,$,2972000.0
16075,2012,$,3571000.0
16075,2007,$,2512000.0
16087,2017,$,2030000.0
16087,2012,$,4144000.0
16087,2007,$,2941000.0
16013,2012,$,786000.0
16025,2017,$,1247000.0
16025,2012,$,1267000.0
16031,2017,$,27270000.0
16031,2012,$,45059000.0
16031,2007,$,33689000.0
16047,2017,$,1589000.0
16047,2012,$,7188000.0
16047,2007,$,1563000.0
16053,2012,$,9801000.0
16053,2007,$,6923000.0
16063,2017,$,4148000.0
16063,2012,$,4447000.0
16063,2007,$,4722000.0
16067,2017,$,14346000.0
16067,2012,$,29175000.0
16067,2007,$,18948000.0
16083,2017,$,9863000.0
16083,2012,$,21876000.0
16083,2007,$,13813000.0
16005,2017,$,6216000.0
16005,2012,$,11339000.0
16005,2007,$,7751000.0
16007,2017,$,1721000.0
16007,2012,$,2210000.0
16007,2007,$,403000.0
16011,2017,$,64340000.0
